sample_id,label,firing_rate_mean,firing_rate_std,population_rate_mean,population_rate_std,isi_mean,isi_std,isi_cv,synchrony_proxy,burst_count,burst_density,activity_entropy_mean,connectivity_mean,connectivity_std,graph_degree_mean,graph_degree_std,graph_clustering
pattern_a_180,pattern_a,0.6140625,0.06844748785565472,0.6140625,0.17767899205800894,1.6087533156498675,0.9700981848341174,0.603012391891941,0.6140625,4.0,0.1,0.947806406493351,0.1737159828463522,0.11494206430773196,1.9375,1.6189792308735773,0.05208333333333333
pattern_a_181,pattern_a,0.66796875,0.08483310246264425,0.66796875,0.18177288531554286,1.4690157958687728,0.8838773953746398,0.6016799804742171,0.66796875,5.0,0.125,0.8931702350536177,0.18474900733411745,0.11482304191591954,2.25,1.4361406616345072,0.11770833333333333
pattern_a_182,pattern_a,0.63671875,0.06026775380282145,0.63671875,0.19797405280980004,1.537675606641124,0.8670486703090303,0.5638696917375172,0.63671875,5.0,0.125,0.9340390499538542,0.19620893096197736,0.11859938386635385,2.9375,1.9990231989649345,0.1705357142857143
pattern_a_183,pattern_a,0.62734375,0.06505988077100588,0.62734375,0.2103739578665513,1.5551232166018158,0.946292693409955,0.6085001389650336,0.62734375,6.0,0.15,0.9395813809330937,0.20316377987900158,0.12424569359257959,3.3125,1.7036266463048764,0.1444940476190476
pattern_a_184,pattern_a,0.6351562500000001,0.07599840021959345,0.63515625,0.1766920846371945,1.5646606914212549,1.0221519785237585,0.6532738913478358,0.63515625,5.0,0.125,0.9281662775904427,0.16761394891404735,0.1142091171453193,1.6875,1.0135796712641785,0.026041666666666664
pattern_a_185,pattern_a,0.64296875,0.07761945808518311,0.64296875,0.1654904376722036,1.5423514538558787,0.9752507708859104,0.632314229320291,0.64296875,6.0,0.15,0.9210900103530808,0.1729440123566,0.11210779968780892,1.9375,1.3678792892649556,0.09166666666666666
pattern_a_186,pattern_a,0.6171875,0.06744138079658513,0.6171875,0.17112763648443813,1.5804749340369393,0.9600125253578691,0.6074202789826918,0.6171875,4.0,0.1,0.9459519771423334,0.16853484366973212,0.11829471353670995,2.0625,1.3213984069916234,0.11875
pattern_a_187,pattern_a,0.6296875,0.06417672743097766,0.6296875,0.1630624281333686,1.554263565891473,0.9367744773898856,0.6027127560264102,0.6296875,3.0,0.075,0.9383079065753258,0.15949936489155814,0.10691061622845507,1.125,0.960143218483576,0.0
pattern_a_188,pattern_a,0.6578124999999999,0.06263656954008577,0.6578125,0.18892040114490016,1.4790123456790123,0.8806165137516038,0.5954084942727872,0.6578125,6.0,0.15,0.9143607731508223,0.1805851898109408,0.12047825912383779,2.4375,2.0453835214941964,0.30044642857142856
pattern_a_189,pattern_a,0.58359375,0.059493098010924755,0.58359375,0.16243801401900204,1.681118881118881,1.1534655019500835,0.6861296455027535,0.58359375,3.0,0.075,0.9691476226098739,0.16413807939902741,0.1080288357365079,1.4375,1.4347800354061246,0.15729166666666666
pattern_a_190,pattern_a,0.61953125,0.06426701349399627,0.61953125,0.18891232413725026,1.5781865965834427,0.9210617034888335,0.5836202800624499,0.61953125,6.0,0.15,0.9456087006057549,0.18454419174685754,0.11821911162086597,2.4375,1.197327753791751,0.07395833333333333
pattern_a_191,pattern_a,0.63515625,0.05298119322870617,0.63515625,0.17984198522157585,1.5736235595390524,0.9608312697717516,0.6105852088622766,0.63515625,6.0,0.15,0.9379142239303327,0.1698876680879186,0.11959800463998711,2.125,1.709349291397168,0.21875
pattern_a_192,pattern_a,0.64453125,0.06665394979622363,0.64453125,0.17506799739226328,1.5334174022698612,0.9484602500642237,0.6185271203132644,0.64453125,5.0,0.125,0.9244864744078006,0.17551417381863457,0.11558061203906146,2.0,1.5811388300841898,0.13125
pattern_a_193,pattern_a,0.59375,0.07856128181235333,0.59375,0.19098326988246903,1.64010989010989,1.025571933177759,0.6253068403294879,0.59375,4.0,0.1,0.9559808715867965,0.18284784476626922,0.11818501220325132,2.5,1.6007810593582121,0.1306547619047619
pattern_a_194,pattern_a,0.6296875,0.07511384588576196,0.6296875,0.16763957570857185,1.5322997416020672,0.908396453578127,0.5928320869051183,0.6296875,2.0,0.05,0.9330379267326063,0.16048928295466977,0.10306598490127547,1.0,0.9682458365518543,0.0
pattern_a_195,pattern_a,0.6203124999999999,0.06263656954008578,0.6203125,0.18322602801935645,1.5774278215223096,1.0245873367700444,0.6495304081686971,0.6203125,3.0,0.075,0.9458483286971712,0.1775307449226499,0.11164319433433138,2.0625,1.5995604865087159,0.19479166666666667
pattern_a_196,pattern_a,0.615625,0.06952686081652185,0.615625,0.185957194335148,1.6283068783068784,1.0043254552740457,0.6167912625403562,0.615625,6.0,0.15,0.9462194979580165,0.17879539460564448,0.11716235639684797,2.3125,1.589762167747113,0.15729166666666666
pattern_a_197,pattern_a,0.62890625,0.06222105721488105,0.62890625,0.18933831895165198,1.5304010349288486,0.8469835187803859,0.5534389349258143,0.62890625,5.0,0.125,0.9394574659172237,0.18529830947853018,0.12612713910237816,2.9375,1.6758859597239903,0.18660714285714286
pattern_a_198,pattern_a,0.653125,0.06547602137424051,0.653125,0.17702511297835685,1.4987562189054726,0.8674595179013506,0.5787862675457974,0.653125,7.0,0.175,0.9173642499702296,0.17630401564258902,0.11881355411053351,2.0625,1.4986973510352248,0.14583333333333334
pattern_a_199,pattern_a,0.6117187500000001,0.07577319544824213,0.61171875,0.2072757989634523,1.5898801597869507,1.0624213540028518,0.6682398968644403,0.61171875,5.0,0.125,0.9460201621474504,0.2016542055427106,0.12093192556576145,2.8125,1.7218721642444887,0.13854166666666667
pattern_a_200,pattern_a,0.66796875,0.0758376079095161,0.66796875,0.20332772335797572,1.5006075334143378,0.8912629074239593,0.5939347148258449,0.66796875,7.0,0.175,0.8980560351159272,0.2089824799346263,0.12697569991695176,4.0,1.8874586088176875,0.20453869047619047
pattern_a_201,pattern_a,0.62109375,0.07210814767373726,0.62109375,0.16013719398827211,1.598951507208388,0.9641538309347302,0.6029912893468845,0.62109375,4.0,0.1,0.9413140651383427,0.15774402785262512,0.10728025138533524,1.375,1.0532687216470449,0.0
pattern_a_202,pattern_a,0.609375,0.06457493224928695,0.609375,0.1734304615688951,1.6310160427807487,1.0723558625751592,0.6574772009887042,0.609375,4.0,0.1,0.9523709159581628,0.169368735069955,0.11080887819976114,1.875,1.243734296383275,0.0
pattern_a_203,pattern_a,0.64609375,0.055237192732229795,0.64609375,0.18479659161747952,1.5320754716981133,0.9041706825787045,0.5901606672003858,0.64609375,6.0,0.15,0.9279022805206859,0.1803735748220547,0.11925363618252612,2.5,1.2747548783981961,0.06041666666666667
pattern_a_204,pattern_a,0.6203125,0.05674693686667149,0.6203125,0.1914365409705002,1.573490813648294,0.9989394076741216,0.6348555701815518,0.6203125,6.0,0.15,0.9479556777642881,0.17902426972166346,0.11570844772681704,1.8125,1.4882351124738322,0.04479166666666667
pattern_a_205,pattern_a,0.67265625,0.07025605373160024,0.67265625,0.20846203706775365,1.4487334137515078,0.832882107894455,0.5749036365066639,0.67265625,8.0,0.2,0.8962093813415094,0.21433042705431152,0.12847012477093445,4.0,1.920286436967152,0.30699404761904764
pattern_a_206,pattern_a,0.60625,0.09642030387838445,0.60625,0.1625,1.6290322580645162,1.091027004106956,0.6697393490557552,0.60625,3.0,0.075,0.9383397024422572,0.15815917375094574,0.10744454523643528,1.3125,1.260890062614501,0.14895833333333333
pattern_a_207,pattern_a,0.628125,0.06896273903348096,0.628125,0.18098040294462822,1.5647668393782384,0.9682536346828443,0.6187846075953276,0.628125,5.0,0.125,0.9373657668039461,0.17428175847846655,0.11181108167311302,1.875,1.5360257159305635,0.05625
pattern_a_208,pattern_a,0.634375,0.061157455596190395,0.634375,0.184375,1.5435897435897437,0.9278579886352724,0.6011040125710236,0.634375,5.0,0.125,0.9355952236586329,0.18294764059815627,0.11775228374711023,2.1875,1.3564084008881692,0.05520833333333333
pattern_a_209,pattern_a,0.62109375,0.05731947715164105,0.62109375,0.1672951610132149,1.619921363040629,1.0096371766216272,0.6232630790957132,0.62109375,4.0,0.1,0.9471312539398504,0.1634463450323999,0.10946709165909731,1.4375,1.1439378261076953,0.05208333333333333
pattern_a_210,pattern_a,0.62421875,0.07056811176755051,0.62421875,0.19066181765350268,1.5423728813559323,0.8862066894479733,0.5745735678838508,0.62421875,5.0,0.125,0.9396119764226247,0.19126112265790984,0.11189671674732535,2.25,1.5,0.128125
pattern_a_211,pattern_a,0.603125,0.07335434121440938,0.603125,0.1529654781315052,1.6243243243243244,1.0224256810116377,0.6294467586926887,0.603125,4.0,0.1,0.9527727255885412,0.14432787390419116,0.10801684830875398,1.3125,0.8816709987291178,0.0
pattern_a_212,pattern_a,0.6195312500000001,0.07254696081461648,0.61953125,0.17270926787795002,1.57161629434954,0.9427410701280127,0.5998544768958342,0.61953125,4.0,0.1,0.942215477724206,0.17175145667941785,0.11779204274329934,1.875,1.3863170633011772,0.15208333333333332
pattern_a_213,pattern_a,0.58984375,0.06610224531691415,0.58984375,0.17927091655769906,1.6542185338865836,1.0878142038086325,0.6576000579879944,0.58984375,4.0,0.1,0.9633995816967433,0.16885386414462264,0.11026962116363226,1.375,1.2183492931011204,0.07604166666666666
pattern_a_214,pattern_a,0.61328125,0.0742105258601332,0.61328125,0.17893012941072137,1.5869853917662682,1.0142100968914345,0.6390796677483266,0.61328125,4.0,0.1,0.9458052267604182,0.175350890980588,0.11826240794079686,2.3125,1.4238482187368147,0.07291666666666666
pattern_a_215,pattern_a,0.6124999999999999,0.0933324032691755,0.6125,0.16825738282464756,1.5904255319148937,0.9743048966768806,0.6126064233286072,0.6125,4.0,0.1,0.9354590022014467,0.16443150164792159,0.10987661833892767,1.3125,1.2358574958303243,0.02395833333333333
pattern_a_216,pattern_a,0.6875,0.05762215285808054,0.6875,0.21964104238506973,1.4398584905660377,0.7792509579376713,0.5411996824988905,0.6875,9.0,0.225,0.8845788049548562,0.231337440932241,0.12427683632018897,5.125,2.027159342528357,0.2536954365079365
pattern_a_217,pattern_a,0.65546875,0.05545774538725408,0.65546875,0.19745543158124948,1.4956629491945477,0.8861699470871388,0.5924930797840273,0.65546875,6.0,0.15,0.9190854333137993,0.1921648473552208,0.12058873084959103,2.625,1.4947825928876748,0.16041666666666665
pattern_a_218,pattern_a,0.6359375,0.07953416620390259,0.6359375,0.17546673251288974,1.5485933503836318,0.9142614398606892,0.5903818711569437,0.6359375,5.0,0.125,0.9259565694853253,0.1788251893784068,0.11766788685115274,2.1875,1.2854352375751958,0.12083333333333333
pattern_a_219,pattern_a,0.596875,0.07281987623581901,0.596875,0.19185056847713533,1.6243169398907105,1.0240863971020382,0.6304720291662674,0.596875,5.0,0.125,0.9567572094676899,0.17713709056518526,0.11344601595121376,2.0,1.3693063937629153,0.06041666666666667
pattern_a_220,pattern_a,0.6375,0.07098635432250341,0.6375,0.1948807728458608,1.5293367346938775,0.9128652854977501,0.5969027388075364,0.6375,5.0,0.125,0.928631155986671,0.1886709574727453,0.1059300261216922,2.3125,1.5090870584562046,0.13333333333333333
pattern_a_221,pattern_a,0.67890625,0.06095252218684227,0.67890625,0.2022803954871492,1.4659498207885304,0.8108284256446002,0.5531078991560965,0.67890625,8.0,0.2,0.8932347492989554,0.20415509907127263,0.12449276474808921,3.25,2.165063509461097,0.17693452380952382
pattern_a_222,pattern_a,0.6328125,0.08372142702886759,0.6328125,0.1990884990870894,1.5231362467866323,0.8985017145510681,0.5899023914942878,0.6328125,6.0,0.15,0.9262135473886677,0.19665837494678678,0.12044883458583452,3.375,2.2465250944514286,0.18817640692640691
pattern_a_223,pattern_a,0.6515625,0.06553192804847116,0.6515625,0.1973394818422051,1.486284289276808,0.8253685998772897,0.5553235042798543,0.6515625,6.0,0.15,0.9187704106915927,0.1895836497738657,0.12665625138282183,2.875,1.709349291397168,0.19672619047619047
pattern_a_224,pattern_a,0.64375,0.061871843353822904,0.64375,0.16577234012343556,1.5315656565656566,0.8566516761053257,0.5593306904166677,0.64375,5.0,0.125,0.9275678189047777,0.1630310012569374,0.11389737640546131,1.8125,1.1301963325015703,0.11458333333333333
pattern_a_225,pattern_a,0.625,0.06584783595532961,0.625,0.17441307827969782,1.5494791666666667,0.891306239216338,0.5752295728723928,0.625,5.0,0.125,0.9408346865140957,0.17590490668641393,0.11277737410982003,1.8125,1.4017288432503627,0.11354166666666667
pattern_a_226,pattern_a,0.58671875,0.05895720607726845,0.58671875,0.14913282866605024,1.6773296244784424,1.0699722955865112,0.6379022226589565,0.58671875,4.0,0.1,0.9678097974266107,0.15469651414964053,0.11273195709037924,1.125,0.739509972887452,0.0
pattern_a_227,pattern_a,0.6203125,0.06773036500529137,0.6203125,0.19371849542248157,1.6076115485564304,0.9852427209496227,0.6128611864192756,0.6203125,5.0,0.125,0.9437449923083226,0.1894847353587568,0.11584786550222817,2.25,1.224744871391589,0.09375
pattern_a_228,pattern_a,0.63125,0.07781187248742957,0.63125,0.1781798161268554,1.5463917525773196,0.9112200788486438,0.5892556509887896,0.63125,5.0,0.125,0.9306977509520575,0.1733448078877291,0.11460018015115732,1.75,1.1726039399558574,0.140625
pattern_a_229,pattern_a,0.6085937499999999,0.07384775697973162,0.60859375,0.16944122033447911,1.606425702811245,0.9846813010107631,0.6129641098792,0.60859375,4.0,0.1,0.9491134986357463,0.15998819838157607,0.09734388226417108,1.0625,0.8637671850678283,0.0
pattern_a_230,pattern_a,0.6203125,0.08325354252973263,0.6203125,0.19258089817982987,1.5918635170603674,0.9961010301231005,0.6257452472826073,0.6203125,5.0,0.125,0.936356512693354,0.18580241725695532,0.11330283374485606,2.125,1.5761900266148114,0.11666666666666667
pattern_a_231,pattern_a,0.6390625000000001,0.05860937291722203,0.6390625,0.1916150009622159,1.5101781170483461,0.8548756848031773,0.5660760642420365,0.6390625,5.0,0.125,0.9328281804660823,0.19230980236071418,0.12092101466947049,2.8125,1.3095204274848102,0.058333333333333334
pattern_a_232,pattern_a,0.6281249999999999,0.06636487681748532,0.628125,0.1833925093890151,1.5414507772020725,0.8560010465055325,0.5553216873128329,0.628125,6.0,0.15,0.9381558885839546,0.17717728291285617,0.11585600698357586,2.375,1.4523687548277813,0.25729166666666664
pattern_a_233,pattern_a,0.65078125,0.06010549807161986,0.65078125,0.19663769179874316,1.4856429463171037,0.8641022950917501,0.5816352423264637,0.65078125,7.0,0.175,0.9218449432051499,0.19106961933310984,0.12056890070909666,2.625,1.8833148966649205,0.11279761904761905
pattern_a_234,pattern_a,0.65234375,0.06624981574266829,0.65234375,0.1752770546832571,1.5056039850560399,0.8386111851653857,0.5569932023885895,0.65234375,6.0,0.15,0.9179468476055215,0.18038707660646397,0.11902653537353144,2.625,1.7809758560968758,0.14717261904761905
pattern_a_235,pattern_a,0.65,0.07207851621669248,0.65,0.19088097567594314,1.53125,0.9664488799207126,0.6311502889278123,0.65,5.0,0.125,0.9173171093139594,0.19485288126708067,0.11804369740916645,2.375,1.3635890143294642,0.21145833333333333
pattern_a_236,pattern_a,0.62734375,0.0808546571691297,0.62734375,0.16198649333644302,1.5992217898832686,0.9604092385091146,0.6005478693353831,0.62734375,4.0,0.1,0.9325381374014587,0.1698475038745424,0.11795946301154835,1.75,1.224744871391589,0.078125
pattern_a_237,pattern_a,0.60703125,0.08529232247651308,0.60703125,0.16563789749310845,1.5825503355704698,0.9729034622177009,0.6147693633182248,0.60703125,4.0,0.1,0.9444058155975639,0.16760258204584355,0.11508081650820749,1.9375,1.4563975247163805,0.084375
pattern_a_238,pattern_a,0.59765625,0.06354113302371543,0.59765625,0.1779038512046254,1.630286493860846,1.0373697191900029,0.6363113005575498,0.59765625,4.0,0.1,0.9597910519020416,0.17573918371521607,0.11686017392742364,2.125,1.2686114456365274,0.0875
pattern_a_239,pattern_a,0.5804687500000001,0.09115885323673997,0.58046875,0.16251314550194856,1.6343178621659635,1.0862409174533336,0.6646448298703271,0.58046875,5.0,0.125,0.9560612395334118,0.15523576380166465,0.10520120227894171,1.4375,1.3905372163304368,0.017708333333333333
pattern_a_240,pattern_a,0.64609375,0.06878106542455925,0.64609375,0.19855280852568544,1.529559748427673,0.9569706829049462,0.6256510632478883,0.64609375,7.0,0.175,0.9226227712843691,0.2065298339705081,0.12288207923970919,3.3125,1.9273929931386593,0.20967261904761905
pattern_a_241,pattern_a,0.6429687500000001,0.07214199729309898,0.64296875,0.1878756003608172,1.5587863463969658,0.9292387997816531,0.5961296760967458,0.64296875,6.0,0.15,0.9236415732453626,0.18758859459586397,0.1186131498190295,2.625,1.595893166850463,0.1693452380952381
pattern_a_242,pattern_a,0.63984375,0.06955757928462937,0.63984375,0.1830177133461062,1.545108005082592,0.9860195967930525,0.6381557752270826,0.63984375,5.0,0.125,0.9275065036837438,0.1750983356163237,0.12234063874158527,2.375,1.3169567191065923,0.1375
pattern_a_243,pattern_a,0.6460937499999999,0.08972818654657799,0.64609375,0.2216754714632124,1.529559748427673,0.8527095886974301,0.5574869432684678,0.64609375,9.0,0.225,0.9121662129334016,0.23516792356486846,0.12811790096195189,5.8125,2.1857135562557137,0.3088000541125541
pattern_a_244,pattern_a,0.62890625,0.06346424159270715,0.62890625,0.20386733345103994,1.571798188874515,1.110496317205564,0.7065132948147332,0.62890625,4.0,0.1,0.9389148938466041,0.2000040040935786,0.11894583491750473,3.1875,1.8275239396516807,0.21391369047619047
pattern_a_245,pattern_a,0.62734375,0.0771462123887978,0.62734375,0.19570429453243354,1.575875486381323,0.9282364658354761,0.5890290659746108,0.62734375,5.0,0.125,0.9336147711875188,0.192795466411503,0.12437045448651556,2.75,2.1937410968480306,0.27708333333333335
pattern_a_246,pattern_a,0.60078125,0.04738653182537734,0.60078125,0.17335830117400639,1.6512890094979646,0.9961808178063023,0.6032746612352052,0.60078125,3.0,0.075,0.9636837567118657,0.1735650008135216,0.11537838195100471,1.8125,0.9499177595981665,0.21875
pattern_a_247,pattern_a,0.63828125,0.07577319544824213,0.63828125,0.1878756003608172,1.5528662420382167,0.9252688030540022,0.5958457837550383,0.63828125,6.0,0.15,0.9258992586496937,0.1768963262052149,0.12357806542776147,2.4375,1.4347800354061246,0.12395833333333332
pattern_a_248,pattern_a,0.64453125,0.07799598722650737,0.64453125,0.14417185044570074,1.5081967213114753,0.8685311928350412,0.5758739430754078,0.64453125,4.0,0.1,0.9194210529299673,0.16193977757563618,0.10973853661314273,1.3125,1.1021995055342748,0.065625
pattern_a_249,pattern_a,0.6414062500000001,0.07331688898840089,0.64140625,0.20070523853013278,1.5044359949302915,1.0687605047432478,0.7104060979295893,0.64140625,4.0,0.1,0.9245471678548823,0.19698917535488364,0.1203122300534857,2.5625,1.4347800354061246,0.12916666666666665
pattern_a_250,pattern_a,0.5875,0.08172935519138765,0.5875,0.13926424971973245,1.6541666666666666,1.157636181093947,0.6998304369333685,0.5875,5.0,0.125,0.9577156027493553,0.14785016633442508,0.0996765654672074,0.75,0.8660254037844386,0.0
pattern_a_251,pattern_a,0.6164062499999999,0.08043081630157374,0.61640625,0.14872299846841947,1.5865257595772788,0.9488800063809415,0.5980867317488532,0.61640625,3.0,0.075,0.940533137752741,0.15675749817866422,0.11337985969570238,1.4375,1.1439378261076953,0.01875
pattern_a_252,pattern_a,0.6375,0.07447734554883116,0.6375,0.17839891220240103,1.531887755102041,0.9307685586922576,0.6075957951829558,0.6375,5.0,0.125,0.9270900240653291,0.17742836093328937,0.11270635485902007,2.25,1.3919410907075054,0.11041666666666666
pattern_a_253,pattern_a,0.6070312499999999,0.082970809767276,0.60703125,0.15529198493785024,1.604026845637584,0.969458382977986,0.6043903726515478,0.60703125,6.0,0.15,0.945622828460204,0.15669242573764408,0.10280755351344206,0.5625,0.6584783595532961,0.0
pattern_a_254,pattern_a,0.56953125,0.07997420848897162,0.56953125,0.16864688689963267,1.6886657101865137,1.1181561856640152,0.662153663048274,0.56953125,3.0,0.075,0.9671080202552105,0.1640939748518647,0.1067219727422792,1.3125,1.0439558180306292,0.026041666666666664
pattern_a_255,pattern_a,0.6187499999999999,0.06525191568069094,0.61875,0.17161912772182478,1.5789473684210527,0.9299569584654647,0.588972740361461,0.61875,4.0,0.1,0.9454406397743822,0.16635185064218533,0.11109303800386039,1.375,1.243734296383275,0.09895833333333333
pattern_a_256,pattern_a,0.63203125,0.07960703658243723,0.63203125,0.1930794217050007,1.5456885456885456,0.9206818975821482,0.5956451577196746,0.63203125,6.0,0.15,0.9292869746182915,0.19171108429459519,0.1221739755121468,3.1875,1.4238482187368147,0.11101190476190476
pattern_a_257,pattern_a,0.615625,0.06924537439425105,0.615625,0.1880460797916298,1.5780423280423281,0.9949578589395028,0.6305013758241945,0.615625,5.0,0.125,0.9463203334581874,0.18140400560170214,0.1145882947846183,2.125,1.4306903927824497,0.06354166666666666
pattern_a_258,pattern_a,0.61953125,0.06781592013264659,0.61953125,0.17481679863770958,1.5637319316688567,0.9433068746745286,0.6032407828800977,0.61953125,4.0,0.1,0.9441978840987856,0.16503196406269433,0.11150883435324492,1.5,1.3693063937629153,0.103125
pattern_a_259,pattern_a,0.6468750000000001,0.0657736411870287,0.646875,0.16420380819274566,1.4974874371859297,0.8832578563460104,0.5898265550766982,0.646875,6.0,0.15,0.923174943520991,0.165348812061703,0.11462541896281503,2.0,1.14564392373896,0.234375
pattern_a_260,pattern_a,0.61875,0.08454843286542928,0.61875,0.19729617647080747,1.6013157894736842,1.0132014686460349,0.6327305802555353,0.61875,6.0,0.15,0.936608368380295,0.18742563823377492,0.11716810507969015,2.5,1.299038105676658,0.10833333333333334
pattern_a_261,pattern_a,0.62421875,0.07084434274123445,0.62421875,0.17985555999450642,1.6036505867014341,0.9977221634599677,0.6221568287591831,0.62421875,6.0,0.15,0.9391036058958302,0.17423701082528922,0.11240755769189882,2.0,1.118033988749895,0.05208333333333333
pattern_a_262,pattern_a,0.6171875,0.07691246546399357,0.6171875,0.17451803049756778,1.5844327176781003,0.9582968525515945,0.6048201617269846,0.6171875,3.0,0.075,0.9417635240172542,0.17241851313809126,0.11367346371463899,1.875,1.1388041973930374,0.14583333333333334
pattern_a_263,pattern_a,0.578125,0.08238391454040042,0.578125,0.14657549249448218,1.6807909604519775,1.1895607347307668,0.7077386556213301,0.578125,5.0,0.125,0.9617239461452043,0.14549968046349768,0.10154312573189406,0.875,0.9270248108869579,0.07291666666666667
pattern_a_264,pattern_a,0.5921875,0.061057574008062256,0.5921875,0.15340376411206472,1.6666666666666667,1.1374742047953612,0.6824845228772167,0.5921875,4.0,0.1,0.9641563238653712,0.15579920438699305,0.10380706245866106,1.0,1.0606601717798212,0.0
pattern_a_265,pattern_a,0.6124999999999999,0.08408515029421068,0.6125,0.16280020347038882,1.6422872340425532,1.0895876061791259,0.6634573925884232,0.6125,4.0,0.1,0.9413382809344049,0.162748134754426,0.10395339627784879,1.3125,1.1301963325015703,0.09895833333333333
pattern_a_266,pattern_a,0.61171875,0.07780795041920523,0.61171875,0.16489927974656984,1.6098535286284954,0.9105734017406772,0.5656249997578565,0.61171875,4.0,0.1,0.9452637292800133,0.1624786552657603,0.11032381329206668,1.5,1.0606601717798212,0.0
pattern_a_267,pattern_a,0.6234375,0.06612532490468383,0.6234375,0.20359920608575566,1.5339425587467364,0.9508945173485222,0.6199022981182706,0.6234375,4.0,0.1,0.9421189628167661,0.20153894127584762,0.13246469289050983,3.8125,1.9595519258238603,0.2520833333333333
pattern_a_268,pattern_a,0.65546875,0.07254696081461648,0.65546875,0.20557269234005157,1.499380421313507,0.8777503704223236,0.5854087181246406,0.65546875,7.0,0.175,0.9117273521743957,0.2044788565450711,0.12532054230417297,3.5625,1.8360538526960477,0.28541666666666665
pattern_a_269,pattern_a,0.5921875000000001,0.07055513690547272,0.5921875,0.1760778747280589,1.6460055096418733,1.056283452843986,0.641725344572999,0.5921875,4.0,0.1,0.9603792416920501,0.17121375557911456,0.10838584522064547,1.3125,1.0135796712641785,0.0
pattern_a_270,pattern_a,0.61953125,0.060832240822096144,0.61953125,0.19501696390554718,1.5886990801576872,1.0382075502189392,0.6534954058863629,0.61953125,3.0,0.075,0.9471427800868901,0.19052077766853262,0.11764924142407172,2.625,1.595893166850463,0.17604166666666665
pattern_a_271,pattern_a,0.6960937500000001,0.0696277420353231,0.69609375,0.2199728654253463,1.4528521536670547,0.830753835421854,0.5718089299898819,0.69609375,9.0,0.225,0.8691767192115352,0.2432898180614028,0.1330797587309868,6.6875,3.263792847286727,0.44326992451992453
pattern_a_272,pattern_a,0.6421875,0.06508332999893289,0.6421875,0.2099746543484475,1.518987341772152,0.8924544379913197,0.5875325050109521,0.6421875,6.0,0.15,0.9270091246482768,0.20887637605663123,0.12699037734049895,4.4375,2.276750700010873,0.31520337301587303
pattern_a_273,pattern_a,0.61640625,0.08514908226714778,0.61640625,0.18194740558314512,1.5574636723910171,0.9157006616709764,0.5879435122009578,0.61640625,5.0,0.125,0.9377613884940192,0.18352031870547214,0.11573921552783883,2.0,1.6393596310755,0.05520833333333333
pattern_a_274,pattern_a,0.59453125,0.08166585286052856,0.59453125,0.1528517172325437,1.635116598079561,0.9985868032819374,0.6107129023427285,0.59453125,5.0,0.125,0.9531553868863674,0.16045632031053866,0.10663635708230793,1.3125,1.0439558180306292,0.05208333333333333
pattern_a_275,pattern_a,0.62109375,0.08707696286009003,0.62109375,0.1917726085718122,1.6015727391874182,0.9746983353690176,0.608588240496367,0.62109375,7.0,0.175,0.934009208387521,0.1804034453940585,0.11765182888447674,2.4375,1.539835624344365,0.02395833333333333
pattern_a_276,pattern_a,0.6351562500000001,0.08217249744249897,0.63515625,0.17751918635301792,1.531370038412292,0.8999085414184734,0.587649306728953,0.63515625,5.0,0.125,0.925058751432058,0.1811682923490549,0.11959087892653752,2.625,1.6723860200324565,0.146875
pattern_a_277,pattern_a,0.6515625,0.063718589075324,0.6515625,0.19015695614084172,1.4875311720698254,0.887974039549349,0.5969448279283972,0.6515625,4.0,0.1,0.9197129293040845,0.18478866771572522,0.11880533183594517,2.5,1.6007810593582121,0.2511904761904762
pattern_a_278,pattern_a,0.5984375,0.06758602735588178,0.5984375,0.16425583846168149,1.611716621253406,0.9556509380191143,0.5929398043161707,0.5984375,5.0,0.125,0.9580440587858793,0.15912560798643305,0.10805245989436536,1.4375,0.9333240326917549,0.07291666666666667
pattern_a_279,pattern_a,0.6351562500000001,0.09578201467883989,0.63515625,0.18078975779462036,1.558258642765685,1.0010233123660681,0.6423986910089557,0.63515625,5.0,0.125,0.9169390057678565,0.1875231880523244,0.12585427372774574,2.5625,1.5799030824705673,0.11398809523809524
pattern_a_280,pattern_a,0.634375,0.04708287241662302,0.634375,0.1903686801314754,1.5858974358974358,0.9695656388002534,0.6113671772548082,0.634375,6.0,0.15,0.9402799238828908,0.18286828210889225,0.11920997300425537,1.8125,1.3095204274848102,0.10416666666666666
pattern_a_281,pattern_a,0.60859375,0.05748959654526634,0.60859375,0.1980110452056589,1.6171352074966532,0.9628304084175735,0.5953926449403373,0.60859375,6.0,0.15,0.9555706219478132,0.1927919415286549,0.11888095204105138,2.625,1.6909686573085854,0.13303571428571428
pattern_a_282,pattern_a,0.63828125,0.07125668143014731,0.63828125,0.17256785067311206,1.5707006369426753,0.9995706815050325,0.636385227073358,0.63828125,5.0,0.125,0.9279014952007606,0.17167774016281281,0.11483959872816579,2.0,1.299038105676658,0.171875
pattern_a_283,pattern_a,0.6460937499999999,0.05799696079052333,0.64609375,0.19520465772731319,1.4993710691823898,0.8170738444835377,0.5449443845339031,0.64609375,5.0,0.125,0.926786335012894,0.19103399826857004,0.11585031655774296,2.5625,1.4563975247163805,0.146875
pattern_a_284,pattern_a,0.6078125000000001,0.06263656954008577,0.6078125,0.18866176538649798,1.5804289544235925,0.9446294241521243,0.5977044532803093,0.6078125,5.0,0.125,0.9543305920454968,0.18563518656491468,0.11990137354800845,2.5,2.0155644370746373,0.09508928571428571
